mut,rec,seqLen,dualInf,rep,frag_type,seq_names,sim_pval,BC_KA_pval,aligned_start,aligned_end,aligned_length,seq1_begin,seq1_end,seq1_length,seq2_begin,seq2_end,seq2_length,num_poly,num_dif,total_diffs,mismatch_penalty,
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_656,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_698,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_705,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_737,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_777,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_792,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_917,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_940,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_68;seq_483,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_122;seq_483,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_137;seq_634,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_137;seq_774,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_137;seq_883,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_166;seq_279,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_166;seq_964,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_188;seq_279,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_188;seq_977,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_258;seq_483,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_279;seq_853,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_279;seq_876,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_289;seq_930,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_321;seq_483,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_346;seq_483,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_401;seq_930,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_403;seq_483,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_408;seq_644,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_484,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_498,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_534,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_537,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_617,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_650,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_656,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_705,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_777,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_781,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_790,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_878,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_917,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_995,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_853;seq_964,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_921;seq_964,0,3.80E-01,690,1680,991,690,1680,991,690,1680,991,794,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_31;seq_368,0,3.85E-01,689,1649,961,689,1649,961,689,1649,961,769,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_289;seq_368,0,3.85E-01,689,1649,961,689,1649,961,689,1649,961,769,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_368;seq_534,0,3.85E-01,689,1649,961,689,1649,961,689,1649,961,769,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_368;seq_558,0,3.85E-01,689,1649,961,689,1649,961,689,1649,961,769,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_368;seq_705,0,3.85E-01,689,1649,961,689,1649,961,689,1649,961,769,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_368;seq_790,0,3.85E-01,689,1649,961,689,1649,961,689,1649,961,769,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_368;seq_824,0,3.85E-01,689,1649,961,689,1649,961,689,1649,961,769,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_368;seq_977,0,3.85E-01,689,1649,961,689,1649,961,689,1649,961,769,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_47;seq_368,0,3.94E-01,690,1649,960,690,1649,960,690,1649,960,768,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_166;seq_368,0,3.94E-01,690,1649,960,690,1649,960,690,1649,960,768,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_368;seq_853,0,3.94E-01,690,1649,960,690,1649,960,690,1649,960,768,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_712,0,3.95E-01,810,1680,871,810,1680,871,810,1680,871,703,0,34,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_712,0,3.95E-01,810,1680,871,810,1680,871,810,1680,871,703,0,34,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_893,0,4.02E-01,690,1518,829,690,1518,829,690,1518,829,665,0,36,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_553;seq_903,0,4.12E-01,676,1630,955,676,1630,955,676,1630,955,766,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_728;seq_964,0,4.15E-01,695,1680,986,695,1680,986,695,1680,986,790,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_450;seq_644,0,4.22E-01,687,1491,805,687,1491,805,687,1491,805,646,0,37,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_279;seq_902,0,4.26E-01,803,1671,869,803,1671,869,803,1671,869,700,0,34,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_902;seq_977,0,4.26E-01,803,1671,869,803,1671,869,803,1671,869,700,0,34,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_400,0,4.29E-01,690,1586,897,690,1586,897,690,1586,897,720,0,33,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_400,0,4.29E-01,690,1586,897,690,1586,897,690,1586,897,720,0,33,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_400;seq_657,0,4.29E-01,690,1586,897,690,1586,897,690,1586,897,720,0,33,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_50;seq_60,0,4.33E-01,759,1680,922,759,1680,922,759,1680,922,741,0,32,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_532;seq_994,0,4.33E-01,864,1667,804,864,1667,804,864,1667,804,645,0,37,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_63;seq_162,0,4.34E-01,687,1671,985,687,1671,985,687,1671,985,788,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_227,0,4.34E-01,687,1671,985,687,1671,985,687,1671,985,788,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_469,0,4.34E-01,687,1671,985,687,1671,985,687,1671,985,788,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_47;seq_279,0,4.34E-01,690,1674,985,690,1674,985,690,1674,985,788,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_47;seq_964,0,4.34E-01,690,1674,985,690,1674,985,690,1674,985,788,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_622,0,4.34E-01,690,1674,985,690,1674,985,690,1674,985,788,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_241;seq_483,0,4.34E-01,690,1674,985,690,1674,985,690,1674,985,788,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_63;seq_657,0,4.44E-01,687,1670,984,687,1670,984,687,1670,984,787,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_227;seq_657,0,4.44E-01,687,1670,984,687,1670,984,687,1670,984,787,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_644;seq_814,0,4.45E-01,690,1493,804,690,1493,804,690,1493,804,644,0,37,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_559,0,4.48E-01,805,1671,867,805,1671,867,805,1671,867,698,0,34,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_568,0,4.48E-01,805,1671,867,805,1671,867,805,1671,867,698,0,34,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_559;seq_657,0,4.59E-01,805,1670,866,805,1670,866,805,1670,866,697,0,34,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_568;seq_657,0,4.59E-01,805,1670,866,805,1670,866,805,1670,866,697,0,34,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_68;seq_162,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_141;seq_162,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_381,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_465,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_510,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_537,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_617,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_622,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_656,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_698,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_705,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_737,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_777,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_792,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_917,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_940,0,4.64E-01,690,1671,982,690,1671,982,690,1671,982,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_544,0,4.64E-01,702,1680,979,702,1680,979,702,1680,979,785,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_109;seq_994,0,4.65E-01,747,1667,921,747,1667,921,747,1667,921,738,0,32,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_161;seq_644,0,4.71E-01,690,1511,822,690,1511,822,690,1511,822,659,0,36,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_268;seq_644,0,4.71E-01,690,1511,822,690,1511,822,690,1511,822,659,0,36,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_342;seq_644,0,4.71E-01,690,1511,822,690,1511,822,690,1511,822,659,0,36,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_401;seq_644,0,4.71E-01,690,1511,822,690,1511,822,690,1511,822,659,0,36,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_566;seq_644,0,4.71E-01,690,1511,822,690,1511,822,690,1511,822,659,0,36,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_590;seq_644,0,4.71E-01,690,1511,822,690,1511,822,690,1511,822,659,0,36,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_644;seq_822,0,4.71E-01,690,1511,822,690,1511,822,690,1511,822,659,0,36,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_644;seq_977,0,4.71E-01,690,1511,822,690,1511,822,690,1511,822,659,0,36,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_68;seq_657,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_141;seq_657,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_381;seq_657,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_465;seq_657,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_510;seq_657,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_537;seq_657,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_617;seq_657,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_622;seq_657,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_656;seq_657,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_657;seq_698,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_657;seq_705,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_657;seq_737,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_657;seq_777,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_657;seq_792,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_657;seq_917,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_657;seq_940,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_657;seq_998,0,4.74E-01,690,1670,981,690,1670,981,690,1670,981,784,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_27;seq_585,0,4.83E-01,734,1680,947,734,1680,947,734,1680,947,759,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_585;seq_634,0,4.83E-01,734,1680,947,734,1680,947,734,1680,947,759,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_585;seq_883,0,4.83E-01,734,1680,947,734,1680,947,734,1680,947,759,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_31;seq_994,0,4.84E-01,689,1667,979,689,1667,979,689,1667,979,783,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_777;seq_994,0,4.84E-01,689,1667,979,689,1667,979,689,1667,979,783,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_941;seq_994,0,4.84E-01,689,1667,979,689,1667,979,689,1667,979,783,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_23;seq_600,0,4.92E-01,676,1680,1005,676,1680,1005,676,1680,1005,808,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_52;seq_600,0,4.92E-01,676,1680,1005,676,1680,1005,676,1680,1005,808,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_761,0,4.92E-01,676,1680,1005,676,1680,1005,676,1680,1005,808,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_156;seq_964,0,4.92E-01,676,1680,1005,676,1680,1005,676,1680,1005,808,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_176;seq_964,0,4.92E-01,676,1680,1005,676,1680,1005,676,1680,1005,808,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_212;seq_964,0,4.92E-01,676,1680,1005,676,1680,1005,676,1680,1005,808,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_293;seq_964,0,4.92E-01,676,1680,1005,676,1680,1005,676,1680,1005,808,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_312;seq_964,0,4.92E-01,676,1680,1005,676,1680,1005,676,1680,1005,808,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_471;seq_964,0,4.92E-01,676,1680,1005,676,1680,1005,676,1680,1005,808,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_761,0,4.92E-01,676,1680,1005,676,1680,1005,676,1680,1005,808,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_486;seq_964,0,4.92E-01,676,1680,1005,676,1680,1005,676,1680,1005,808,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_592;seq_964,0,4.92E-01,676,1680,1005,676,1680,1005,676,1680,1005,808,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_746;seq_964,0,4.92E-01,676,1680,1005,676,1680,1005,676,1680,1005,808,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_751;seq_964,0,4.92E-01,676,1680,1005,676,1680,1005,676,1680,1005,808,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_712,0,4.95E-01,810,1671,862,810,1671,862,810,1671,862,694,0,34,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_163;seq_994,0,4.95E-01,690,1667,978,690,1667,978,690,1667,978,782,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_188;seq_994,0,4.95E-01,690,1667,978,690,1667,978,690,1667,978,782,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_930;seq_994,0,4.95E-01,690,1667,978,690,1667,978,690,1667,978,782,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_343,0,4.95E-01,706,1680,975,706,1680,975,706,1680,975,782,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_259;seq_289,0,5.06E-01,683,1625,943,683,1625,943,683,1625,943,757,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_657;seq_712,0,5.08E-01,810,1670,861,810,1670,861,810,1670,861,693,0,34,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_400;seq_964,0,5.11E-01,676,1586,911,676,1586,911,676,1586,911,734,0,32,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_873,0,5.22E-01,843,1680,838,843,1680,838,843,1680,838,673,0,35,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_645,0,5.23E-01,690,1605,916,690,1605,916,690,1605,916,733,0,32,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_645,0,5.23E-01,690,1605,916,690,1605,916,690,1605,916,733,0,32,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_483;seq_645,0,5.23E-01,690,1605,916,690,1605,916,690,1605,916,733,0,32,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_645;seq_657,0,5.23E-01,690,1605,916,690,1605,916,690,1605,916,733,0,32,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_50;seq_162,0,5.35E-01,759,1671,913,759,1671,913,759,1671,913,732,0,32,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_886,0,5.35E-01,774,1680,907,774,1680,907,774,1680,907,732,0,32,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_268;seq_468,0,5.42E-01,690,1632,943,690,1632,943,690,1632,943,754,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_468;seq_977,0,5.42E-01,690,1632,943,690,1632,943,690,1632,943,754,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_468;seq_994,0,5.42E-01,690,1632,943,690,1632,943,690,1632,943,754,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_279;seq_947,0,5.48E-01,690,1602,913,690,1602,913,690,1602,913,731,0,32,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_50;seq_657,0,5.48E-01,759,1670,912,759,1670,912,759,1670,912,731,0,32,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_220;seq_964,0,5.59E-01,682,1680,999,682,1680,999,682,1680,999,802,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_523;seq_964,0,5.59E-01,682,1680,999,682,1680,999,682,1680,999,802,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_883;seq_964,0,5.59E-01,682,1680,999,682,1680,999,682,1680,999,802,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_895;seq_964,0,5.59E-01,682,1680,999,682,1680,999,682,1680,999,802,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_897;seq_964,0,5.59E-01,682,1680,999,682,1680,999,682,1680,999,802,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_342;seq_553,0,5.60E-01,690,1574,885,690,1574,885,690,1574,885,709,0,33,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_60;seq_390,0,5.61E-01,778,1680,903,778,1680,903,778,1680,903,730,0,32,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_390;seq_483,0,5.61E-01,778,1680,903,778,1680,903,778,1680,903,730,0,32,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_162;seq_544,0,5.65E-01,702,1671,970,702,1671,970,702,1671,970,776,0,30,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_31;seq_553,0,5.67E-01,690,1630,941,690,1630,941,690,1630,941,752,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_130;seq_553,0,5.67E-01,690,1630,941,690,1630,941,690,1630,941,752,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_149;seq_553,0,5.67E-01,690,1630,941,690,1630,941,690,1630,941,752,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_289;seq_553,0,5.67E-01,690,1630,941,690,1630,941,690,1630,941,752,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_346;seq_553,0,5.67E-01,690,1630,941,690,1630,941,690,1630,941,752,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_498;seq_553,0,5.67E-01,690,1630,941,690,1630,941,690,1630,941,752,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_553;seq_558,0,5.67E-01,690,1630,941,690,1630,941,690,1630,941,752,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_553;seq_818,0,5.67E-01,690,1630,941,690,1630,941,690,1630,941,752,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_553;seq_824,0,5.67E-01,690,1630,941,690,1630,941,690,1630,941,752,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_553;seq_972,0,5.67E-01,690,1630,941,690,1630,941,690,1630,941,752,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_553;seq_998,0,5.67E-01,690,1630,941,690,1630,941,690,1630,941,752,0,31,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_644;seq_695,0,5.69E-01,690,1482,793,690,1482,793,690,1482,793,635,0,37,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_27;seq_289,0,5.71E-01,683,1680,998,683,1680,998,683,1680,998,801,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_289;seq_634,0,5.71E-01,683,1680,998,683,1680,998,683,1680,998,801,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_289;seq_883,0,5.71E-01,683,1680,998,683,1680,998,683,1680,998,801,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_289;seq_941,0,5.71E-01,683,1680,998,683,1680,998,683,1680,998,801,0,29,None,"
"
0.001,0.000001,1000,0.05,3,GI,seq_544;seq_657,0,5.78E-01,702,1670,969,702,1670,969,702,1670,969,775,0,30,None,"
"
